# form<TAB>count — Taraškievica word-form frequency, most frequent first.
# Built by scripts/build_frequency_list.py from betarask-dump.xml.bz2:
# 90896 main-namespace articles, 784102 distinct forms over
# 17177313 tokens; top 60000 kept, covering 87.7% of tokens.
# Wikitext is stripped crudely, so the tail contains markup residue; the head,
# which is what the coverage figure and the mining rank depend on, does not.
# 365 article(s) held out by the recall corpus are EXCLUDED,
# so a stem is never believed partly on the evidence of the sentences
# it is later scored against.
# Text is CC BY-SA 4.0 (be-tarask.wikipedia.org).
зьяўляўся	1629
станіслава	1624
ягоным	1623
незалежнасьць	1622
паэзіі	1620
дывізіёну	1620
загінулі	1619
міністар	1619
рэд	1617
часткова	1616
камандзе	1616
закон	1615
годам	1614
дзьвюх	1614
забіў	1610
міжнароднай	1609
навукі	1609
унівэрсытэце	1608
зьезду	1606
стварыў	1605
дзеяч	1604
жыхар	1604
катэдры	1603
янкі	1602
расейскіх	1600
тысяч	1600
налічвалася	1598
правоў	1597
галоўнай	1597
спр	1597
выдадзены	1596
летуве	1595
тэатру	1593
бітвы	1592
нарадзілася	1590
стану	1590
аляксей	1590
афіцыйным	1589
рэгіёне	1588
магілёў	1587
адносна	1586
прусіі	1585
праграмы	1583
шляхецкі	1580
грэцыі	1580
ўсяго	1579
матчах	1577
двойчы	1575
ред	1575
пэрыяду	1575
адміністрацыйна-тэрытарыяльны	1569
алесь	1569
даволі	1569
раённы	1568
музэі	1567
варта	1567
краіна	1567
бітве	1566
сябрам	1565
спадчыны	1564
працаваць	1563
плян	1560
імпэрыя	1560
адказ	1557
трэба	1556
падставе	1555
вялікіх	1553
праекту	1553
фіналу	1553
творчасьці	1552
сродкі	1551
прадпрыемствы	1548
трэнэр	1546
граматай	1545
міжнародны	1545
нацыянальная	1543
ганна	1543
аўстрыі	1542
музэю	1541
найвышэйшай	1541
палітыка	1539
казімер	1535
вядомая	1534
ўплыў	1533
адкрыты	1533
князёў	1532
гарадзенскага	1532
дняпра	1531
месяцаў	1531
івана	1531
спорту	1529
думку	1528
асноўных	1527
найсьвяцейшай	1525
базы	1523
зьмены	1522
аан	1519
кп	1518
гурту	1518
клясы	1517
працэс	1515
украіна	1515
апроч	1514
аб’яднаньня	1513
ўладамі	1512
вайсковай	1511
другое	1510
гульцоў	1510
зямля	1506
хіх	1505
парадку	1505
агульная	1503
адно	1503
барока	1499
ліквідаванага	1498
папярэдняга	1497
апынуўся	1494
матчаў	1493
заканчэньні	1493
фактычна	1492
міжнароднага	1489
аддзелу	1489
выкарыстаньня	1488
кніг	1487
востраў	1486
навучаўся	1484
маглі	1484
кодэкс	1483
называюць	1482
матэрыялы	1481
сучасных	1480
згадваецца	1480
нацыянальным	1480
шырока	1479
знаходзіліся	1479
яўген	1478
клюбе	1478
сустракаецца	1475
апынулася	1474
міру	1474
пераехаў	1474
пракуратура	1472
вершаў	1471
артыкулаў	1470
грамады	1470
згаданыя	1470
кіраўніком	1469
аб’яднаньне	1468
займаўся	1465
пляне	1464
статыстычны	1461
адзіны	1459
мог	1459
ягонага	1458
мноства	1458
працоўных	1457
літоўскім	1456
праваслаўныя	1455
цк	1455
пастановы	1455
наш	1454
дзяржава	1454
бралі	1453
сучасны	1453
нараджэньня	1452
парыжы	1452
трапіў	1451
ўвайшлі	1450
кубку	1450
гульца	1449
такі	1448
дзяржаўным	1446
органаў	1446
старыя	1445
гара	1444
ягоных	1444
сучаснага	1443
многіх	1443
канстытуцыі	1442
крыж	1442
службу	1442
сваімі	1441
анатоль	1438
пачалося	1436
вэрсіі	1436
брат	1435
замену	1434
дачыненьні	1433
сустрэчы	1433
гурта	1433
замку	1432
новае	1432
кіеўскага	1431
ўнутраных	1430
сэрбіі	1430
дзеяньні	1429
літвы	1427
згуляў	1426
славаччыны	1424
